case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
3,3,9.6,1,0,0,3600,1333.13,1.42359,1.95648,0.194585,4.10039,0.203908,0,8.36104e+07,4.95728418e+03,0.00000000e+00,6.60870426e+06,6.60870426e+06,
3,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.42359312e+00,1.95647977e+00,1.94584765e-01,4.10039296e+00,1.99277678e-01,0.00000000e+00,8.17116787e+07,4.84470965e+03,0.00000000e+00,6.45862777e+06,6.45862777e+06,
3,3,9.60000000e+00,1.00000000e+00,8.38702172e-01,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.42359312e+00,1.95647977e+00,1.94584765e-01,4.10039296e+00,1.86007505e-01,0.00000000e+00,7.62703864e+07,4.52209381e+03,0.00000000e+00,6.02853893e+06,6.02853893e+06,
3,3,9.60000000e+00,1.00000000e+00,1.25805326e+00,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.42359312e+00,1.95647977e+00,1.94584765e-01,4.10039296e+00,1.65825059e-01,0.00000000e+00,6.79947905e+07,4.03143128e+03,0.00000000e+00,5.37442199e+06,5.37442199e+06,
3,3,9.60000000e+00,1.00000000e+00,1.67740434e+00,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.42359312e+00,1.95647977e+00,1.94584765e-01,4.10039296e+00,1.41194481e-01,0.00000000e+00,5.78952857e+07,3.43262865e+03,0.00000000e+00,4.57614023e+06,4.57614023e+06,
3,3,9.60000000e+00,1.00000000e+00,2.09675543e+00,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.42359312e+00,1.95647977e+00,1.94584765e-01,4.10039296e+00,1.14824135e-01,0.00000000e+00,4.70824077e+07,2.79152991e+03,0.00000000e+00,3.72147226e+06,3.72147226e+06,
3,3,9.60000000e+00,1.00000000e+00,2.51610652e+00,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.42359312e+00,1.95647977e+00,1.94584765e-01,4.10039296e+00,8.91859611e-02,0.00000000e+00,3.65697487e+07,2.16823124e+03,0.00000000e+00,2.89053411e+06,2.89053411e+06,
3,3,9.60000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.56089795e+00,2.66892401e+00,3.41859672e-01,2.33394343e+00,1.49476827e-01,0.00000000e+00,3.48870458e+07,2.49765472e+03,0.00000000e+00,3.32969844e+06,3.32969844e+06,
3,3,9.60000000e+00,2.15443469e+00,8.13626953e-01,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.56089795e+00,2.66892401e+00,3.41859672e-01,2.33394343e+00,1.42689935e-01,0.00000000e+00,3.33030238e+07,2.38425045e+03,0.00000000e+00,3.17851580e+06,3.17851580e+06,
3,3,9.60000000e+00,2.15443469e+00,1.62725391e+00,0.00000000e+00,3.60000000e+03,1.33313000e+03,1.56089795e+00,2.66892401e+00,3.41859672e-01,2.33394343e+00,1.24122855e-01,0.00000000e+00,2.89695723e+07,2.07400734e+03,0.00000000e+00,2.76492141e+06,2.76492141e+06,
