id,case,istab,wind,x,y,z,t,dur,sig_x0,sig_y0,sig_z0,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
11,11,3,9.6,1,0,0,1800,3600,1,1,1,1.67378,1.67378,1.25083,0.637885,0.238348,6.39712e-310,1.52039e+06,1.87589376e+01,1.87589376e+01,6.75321752e+04,3.90405941e+04,
11,11,3,9.60000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.38348399e-01,6.39711644e-310,1.52038905e+06,1.87589376e+01,1.87589376e+01,6.75321752e+04,7.80832234e+04,
11,11,3,9.60000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,5.40000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.38348399e-01,6.39711644e-310,1.52038905e+06,1.87589376e+01,0.00000000e+00,6.75321752e+04,7.80852586e+04,
11,11,3,9.60000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,7.20000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.38348399e-01,6.39711644e-310,1.52038905e+06,1.87589376e+01,0.00000000e+00,6.75321752e+04,7.80852586e+04,
11,11,3,9.60000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,9.00000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.38348399e-01,6.39711644e-310,1.52038905e+06,1.87589376e+01,0.00000000e+00,6.75321752e+04,7.80852586e+04,
11,11,3,9.60000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,1.08000000e+04,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.38348399e-01,6.39711644e-310,1.52038905e+06,1.87589376e+01,0.00000000e+00,6.75321752e+04,7.80852586e+04,
11,11,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,1.80000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.30983875e-01,6.39711644e-310,1.47341184e+06,1.81793212e+01,1.81793212e+01,6.54455562e+04,3.78343121e+04,
11,11,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,3.60000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.30983875e-01,6.39711644e-310,1.47341184e+06,1.81793212e+01,1.81793212e+01,6.54455562e+04,7.56705965e+04,
11,11,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,5.40000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.30983875e-01,6.39711644e-310,1.47341184e+06,1.81793212e+01,0.00000000e+00,6.54455562e+04,7.56725688e+04,
11,11,3,9.60000000e+00,1.00000000e+00,4.19351086e-01,0.00000000e+00,7.20000000e+03,3.60000000e+03,1.00000000e+00,1.00000000e+00,1.00000000e+00,1.67377794e+00,1.67377794e+00,1.25082755e+00,6.37885152e-01,2.30983875e-01,6.39711644e-310,1.47341184e+06,1.81793212e+01,0.00000000e+00,6.54455562e+04,7.56725688e+04,
