case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,c_surf,c_surf_inf, C_dep, D_dep, delta_dep
10,5,0.8,1,0,0,3600,1800,1.27121,1.27121,0.0307413,25.9411,0.313828,6.43118e-310,1.46539e+08,3.06954852e+04,0.00000000e+00,5.52518734e+07,6.46053503e+07,1.56916142e+05,1.34198032e+05,0.00000000e+00,8.85074381e+07,1.36997072e+00
10,5,8.00000000e-01,1.00000000e+00,6.35606852e-01,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.27121365e+00,1.27121365e+00,3.07412948e-02,2.59410847e+01,2.76952137e-01,6.43117860e-310,1.29319899e+08,2.70886706e+04,0.00000000e+00,4.87596072e+07,5.70140215e+07,1.38478010e+05,1.18429347e+05,0.00000000e+00,7.81075399e+07,1.36997072e+00
10,5,8.00000000e-01,1.00000000e+00,1.27121370e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.27121365e+00,1.27121365e+00,3.07412948e-02,2.59410847e+01,1.90346234e-01,6.43117860e-310,8.88801803e+07,1.86177529e+04,0.00000000e+00,3.35119552e+07,3.91851257e+07,9.51744513e+04,8.13952207e+04,0.00000000e+00,5.36824748e+07,1.36997072e+00
10,5,8.00000000e-01,1.00000000e+00,1.90682056e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.27121365e+00,1.27121365e+00,3.07412948e-02,2.59410847e+01,1.01884979e-01,6.43117860e-310,4.75741237e+07,9.96536324e+03,0.00000000e+00,1.79376538e+07,2.09742826e+07,5.09432037e+04,4.35677143e+04,0.00000000e+00,2.87341530e+07,1.36997072e+00
10,5,8.00000000e-01,1.00000000e+00,2.54242741e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.27121365e+00,1.27121365e+00,3.07412948e-02,2.59410847e+01,4.24719857e-02,6.43117860e-310,1.98318489e+07,4.15418219e+03,0.00000000e+00,7.47752794e+06,8.74338338e+06,2.12362906e+04,1.81617286e+04,0.00000000e+00,1.19781792e+07,1.36997072e+00
10,5,8.00000000e-01,1.00000000e+00,3.17803426e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.27121365e+00,1.27121365e+00,3.07412948e-02,2.59410847e+01,1.37886350e-02,6.43117860e-310,6.43845866e+06,1.34866550e+03,0.00000000e+00,2.42759790e+06,2.83856099e+06,6.89441413e+03,5.89625001e+03,0.00000000e+00,3.88874543e+06,1.36997072e+00
10,5,8.00000000e-01,1.00000000e+00,3.81364111e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,1.27121365e+00,1.27121365e+00,3.07412948e-02,2.59410847e+01,3.48631040e-03,6.43117860e-310,1.62789612e+06,3.40995795e+02,0.00000000e+00,6.13792432e+05,7.17700099e+05,1.74317964e+03,1.49080440e+03,0.00000000e+00,9.83228120e+05,1.36997072e+00
10,5,8.00000000e-01,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.94446230e+00,2.94446230e+00,3.83105166e-02,2.08196819e+01,1.35489013e-01,6.43117860e-310,5.07750868e+07,1.04129781e+04,0.00000000e+00,1.87433606e+07,2.22312003e+07,5.09152516e+04,4.29271882e+04,0.00000000e+00,2.87183868e+07,1.29180550e+00
10,5,8.00000000e-01,2.15443469e+00,1.47223120e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.94446230e+00,2.94446230e+00,3.83105166e-02,2.08196819e+01,1.19568635e-01,6.43117860e-310,4.48088568e+07,9.18942093e+03,0.00000000e+00,1.65409577e+07,1.96189654e+07,4.49325518e+04,3.78831106e+04,0.00000000e+00,2.53438874e+07,1.29180550e+00
10,5,8.00000000e-01,2.15443469e+00,2.94446240e+00,0.00000000e+00,3.60000000e+03,1.80000000e+03,2.94446230e+00,2.94446230e+00,3.83105166e-02,2.08196819e+01,8.21782406e-02,6.43117860e-310,3.07966469e+07,6.31579048e+03,0.00000000e+00,1.13684229e+07,1.34839046e+07,3.08816611e+04,2.60366558e+04,0.00000000e+00,1.74185821e+07,1.29180550e+00
