case,istab,wind,x,y,z,t,dur,sig_x,sig_y,sig_z,zfunc,yfunc,xfunc,qyz,cpeak,concentration,dinf,dose,
15,3,4.1,1,0,0,3600,664942,1.94635,1.94635,0.167058,4.77601,0.204969,6.22912e-310,9.78935e+06,2.50023607e+00,2.50023607e+00,1.66251197e+06,8.99964407e+03,
15,3,4.10000000e+00,1.00000000e+00,3.53100176e-01,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,2.01623829e-01,6.22911864e-310,9.62957209e+06,2.45942899e+00,2.45942899e+00,1.63537763e+06,8.85275828e+03,
15,3,4.10000000e+00,1.00000000e+00,7.06200352e-01,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.91911798e-01,6.22911864e-310,9.16572465e+06,2.34096061e+00,2.34096061e+00,1.55660303e+06,8.42632922e+03,
15,3,4.10000000e+00,1.00000000e+00,1.05930053e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.76753509e-01,6.22911864e-310,8.44176340e+06,2.15605817e+00,2.15605817e+00,1.43365363e+06,7.76076964e+03,
15,3,4.10000000e+00,1.00000000e+00,1.41240070e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.57521901e-01,6.22911864e-310,7.52326008e+06,1.92146897e+00,1.92146897e+00,1.27766542e+06,6.91636163e+03,
15,3,4.10000000e+00,1.00000000e+00,1.76550088e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.35837728e-01,6.22911864e-310,6.48762203e+06,1.65696311e+00,1.65696311e+00,1.10178436e+06,5.96426809e+03,
15,3,4.10000000e+00,1.00000000e+00,2.11860106e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,1.94635248e+00,1.94635248e+00,1.67057946e-01,4.77600894e+00,1.13346058e-01,6.22911864e-310,5.41341788e+06,1.38260732e+00,1.38260732e+00,9.19353677e+05,4.97671958e+03,
15,3,4.10000000e+00,2.15443469e+00,0.00000000e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,1.42059023e-01,6.22911864e-310,4.34609733e+06,1.24106930e+00,1.24106930e+00,8.25239105e+05,4.46687278e+03,
15,3,4.10000000e+00,2.15443469e+00,7.98808036e-01,0.00000000e+00,3.60000000e+03,6.64942000e+05,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,1.36426720e-01,6.22911864e-310,4.17378487e+06,1.19186385e+00,1.19186385e+00,7.92520330e+05,4.28977187e+03,
15,3,4.10000000e+00,2.15443469e+00,1.59761607e+00,0.00000000e+00,3.60000000e+03,6.64942000e+05,2.80828547e+00,2.80828547e+00,2.60799199e-01,3.05936028e+00,1.20834591e-01,6.22911864e-310,3.69676547e+06,1.05564643e+00,1.05564643e+00,7.01943650e+05,3.79949637e+03,
